,Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations,coordinates,latitude,longitude
2493,1722142,"July 01, 2020",California,Oakland,MacArthur Fwy and 106th Ave,0,4,View Incident View Source,"37.7431161, -122.1520775",37.7431161,-122.1520775
2494,1720761,"June 30, 2020",Illinois,Chicago,350 W Chicago Ave,0,4,View Incident View Source,"41.896826, -87.6376087",41.896826,-87.6376087
2495,1722317,"June 30, 2020",Arkansas,Greenbrier,123 Laramie Rd,0,4,View Incident View Source,"35.2424207, -92.2637591",35.2424207,-92.2637591
2496,1721964,"June 30, 2020",Iowa,Davenport,1400 block of Pershing Ave,0,5,View Incident View Source,"41.5340719, -90.5711743",41.5340719,-90.5711743
2497,1720781,"June 30, 2020",Georgia,Atlanta,Parkway Dr,1,4,View Incident View Source,"33.7671855, -84.3732764",33.7671855,-84.3732764
2498,1721572,"June 30, 2020",Ohio,Dayton,3500 block of Stanford Pl,0,4,View Incident View Source,"39.7779281, -84.24364589999999",39.7779281,-84.24364589999999
2499,1721669,"June 30, 2020",Massachusetts,Boston,14 Circuit St,1,3,View Incident View Source,"42.3235705, -71.08510059999999",42.3235705,-71.08510059999999
2500,1720834,"June 29, 2020",California,Sylmar,Osborne St and Foothill Blvd,0,4,View Incident View Source,"34.2735503, -118.3938042",34.2735503,-118.3938042
2501,1720655,"June 29, 2020",South Dakota,Sioux Falls,902 N Prairie Ave,1,3,View Incident View Source,"43.5578973, -96.73691769999999",43.5578973,-96.73691769999999
2502,1719668,"June 28, 2020",Alabama,Akron,Co Rd 21,0,7,View Incident View Source,"32.8568549, -87.6818873",32.8568549,-87.6818873
2503,1719693,"June 28, 2020",Pennsylvania,Philadelphia,1900 block of E Somerset St,2,2,View Incident View Source,"39.9901345, -75.12166599999999",39.9901345,-75.12166599999999
2504,1718966,"June 27, 2020",Illinois,Chicago,3100 block of S Rhodes Ave,2,2,View Incident View Source,"41.8384658, -87.6134781",41.8384658,-87.6134781
2505,1719645,"June 27, 2020",Arkansas,Blytheville,600 block of Parkway Dr,3,1,View Incident View Source,"35.9254936, -89.894573",35.9254936,-89.894573
2506,1718847,"June 27, 2020",California,Red Bluff,10815 State Hwy 99W,3,4,View Incident View Source,"40.10951499999999, -122.1919432",40.10951499999999,-122.1919432
2507,1718463,"June 27, 2020",Illinois,Peoria,1400 block of SW Jefferson St,0,4,View Incident View Source,"40.6822859, -89.6064198",40.6822859,-89.6064198
2508,1718238,"June 27, 2020",New York,Brooklyn,Rockaway Pkwy and Ave B,0,4,View Incident View Source,"40.6529905, -73.9109777",40.6529905,-73.9109777
2509,1718292,"June 26, 2020",California,Fresno,Pico Ave,0,4,View Incident View Source,"36.8015796, -119.8328845",36.8015796,-119.8328845
2510,1717828,"June 26, 2020",Colorado,Aurora,698 Peoria St,0,5,View Incident View Source,"39.7271461, -104.8443218",39.7271461,-104.8443218
2511,1717173,"June 26, 2020",Arizona,Phoenix,5035 W McDowell Rd,0,4,View Incident View Source,"33.4656008, -112.1686134",33.4656008,-112.1686134
2512,1716944,"June 25, 2020",Connecticut,Bridgeport,527 Huntington Rd,1,3,View Incident View Source,"41.2001942, -73.1821451",41.2001942,-73.1821451
2513,1717543,"June 25, 2020",Pennsylvania,Philadelphia,Emerald St and E Atlantic St,0,4,View Incident View Source,"39.9984267, -75.1032887",39.9984267,-75.1032887
2514,1715616,"June 24, 2020",Tennessee,Jackson,Melwood St,0,4,View Incident View Source,"35.6412895, -88.8160139",35.6412895,-88.8160139
2515,1715231,"June 23, 2020",Florida,Lake Worth,Lantana Rd and Edgecliff Ave,0,5,View Incident View Source,"26.5894309, -80.1377462",26.5894309,-80.1377462
2516,1714504,"June 23, 2020",Illinois,Chicago,9100 block of South Ellis Ave,0,4,View Incident View Source,"41.7292763, -87.6001029",41.7292763,-87.6001029
2517,1712342,"June 22, 2020",North Carolina,Charlotte,1800 block of Beatties Ford Rd,4,5,View Incident View Source,"35.260091, -80.85488199999999",35.260091,-80.85488199999999
2518,1712408,"June 22, 2020",Illinois,Chicago,200 S Central Park Blvd,0,5,View Incident View Source,"41.8781593, -87.71579559999999",41.8781593,-87.71579559999999
2519,1712386,"June 22, 2020",Illinois,Chicago,5200 block of S Lowe Ave,0,4,View Incident View Source,"41.7996989, -87.64199599999999",41.7996989,-87.64199599999999
2520,1713790,"June 22, 2020",New York,Brooklyn,Sterling St and Brooklyn Ave,0,5,View Incident View Source,"40.663449, -73.945538",40.663449,-73.945538
2521,1712876,"June 22, 2020",Minnesota,Minneapolis,N Morgan Ave and N 16th Ave,0,4,View Incident View Source,"44.99522, -93.304467",44.99522,-93.304467
2522,1713075,"June 22, 2020",California,San Francisco,200 block of Leavenworth St,0,5,View Incident View Source,"37.7830345, -122.4139362",37.7830345,-122.4139362
2523,1712898,"June 22, 2020",Minnesota,Minneapolis,627 W Broadway,0,4,View Incident View Source,"44.9988088, -93.28759699999999",44.9988088,-93.28759699999999
2524,1713668,"June 22, 2020",Ohio,Columbus,1910 Fountainview Ct,1,4,View Incident View Source,"39.9408804, -82.8342881",39.9408804,-82.8342881
2525,1711410,"June 21, 2020",Minnesota,Minneapolis,2939 Hennepin Ave S,0,11,View Incident View Source,"44.9487819, -93.29788669999999",44.9487819,-93.29788669999999
2526,1711487,"June 21, 2020",Illinois,Chicago,2600 block of W Potomac Ave,1,3,View Incident View Source,"41.9049509, -87.69222099999999",41.9049509,-87.69222099999999
2527,1711690,"June 21, 2020",Alabama,Auburn,600 block of Railroad Ave,0,4,View Incident View Source,"32.6099062, -85.4925387",32.6099062,-85.4925387
2528,1711747,"June 21, 2020",New York,Buffalo,W Ferry St and Niagara St,0,4,View Incident View Source,"42.915199, -78.8994539",42.915199,-78.8994539
2529,1713493,"June 21, 2020",Texas,Corpus Christi,5802 Everhart Rd,1,3,View Incident View Source,"27.7039339, -97.389815",27.7039339,-97.389815
2530,1711626,"June 21, 2020",Texas,Austin,500 block of E 7th St,0,5,View Incident View Source,"30.2678638, -97.7375115",30.2678638,-97.7375115
2531,1711605,"June 21, 2020",Wisconsin,Milwaukee,North 28th St and West Ruby Ave,0,5,View Incident View Source,"43.0989925, -87.9479874",43.0989925,-87.9479874
2532,1710849,"June 20, 2020",Wisconsin,Janesville,6530 S US-51,0,5,View Incident View Source,"42.5849629, -89.02058439999999",42.5849629,-89.02058439999999
2533,1711134,"June 20, 2020",New York,Bronx,Mapes Ave,0,4,View Incident View Source,"40.84645829999999, -73.8856974",40.84645829999999,-73.8856974
2534,1711272,"June 20, 2020",Michigan,Saginaw,Livingston Dr and Tausend St,1,3,View Incident View Source,"43.39532, -83.931541",43.39532,-83.931541
2535,1710920,"June 20, 2020",North Carolina,Pinetops,715 E Lashley St,2,2,View Incident View Source,"35.787239, -77.628968",35.787239,-77.628968
2536,1710680,"June 20, 2020",New Jersey,Jersey City,Union St and Ocean Ave,1,4,View Incident View Source,"40.7131225, -74.0740637",40.7131225,-74.0740637
2537,1711876,"June 20, 2020",Michigan,Detroit,Appoline St and Puritan Ave,0,4,View Incident View Source,"42.409519, -83.17081879999999",42.409519,-83.17081879999999
2538,1711397,"June 20, 2020",Kansas,Wichita,3741 N Rock Rd,0,5,View Incident View Source,"37.7510372, -97.246278",37.7510372,-97.246278
2539,1711285,"June 20, 2020",New York,Syracuse,Marcellus St and Wyoming St,1,8,View Incident View Source,"43.04734759999999, -76.1604352",43.04734759999999,-76.1604352
2540,1710537,"June 20, 2020",New York,Bronx,Mount Eden Pkwy and Monroe Ave,0,4,View Incident View Source,"40.8426886, -73.9068455",40.8426886,-73.9068455
2541,1708889,"June 18, 2020",New York,Albany,8 Albany St,0,7,View Incident View Source,"42.6685707, -73.7409133",42.6685707,-73.7409133
2542,1708432,"June 17, 2020",Illinois,Chicago,1323 W 76th St,0,4,View Incident View Source,"41.7555798, -87.65726529999999",41.7555798,-87.65726529999999
2543,1706994,"June 16, 2020",Iowa,Fort Dodge,900 block of 10th Ave SW,2,2,View Incident View Source,"42.49703, -94.1849733",42.49703,-94.1849733
2544,1706710,"June 15, 2020",Illinois,Chicago,W Diversey Ave,0,4,View Incident View Source,"41.9325421, -87.6599306",41.9325421,-87.6599306
2545,1704873,"June 14, 2020",Louisiana,Lafayette,400 block of Jefferson St,0,5,View Incident View Source,"30.2266417, -92.01765809999999",30.2266417,-92.01765809999999
2546,1705346,"June 14, 2020",Louisiana,New Orleans,600 block of S Lopez St,2,2,View Incident View Source,"29.9642683, -90.0959321",29.9642683,-90.0959321
2547,1704862,"June 14, 2020",Kentucky,Louisville,531 Franklin St,1,4,View Incident View Source,"38.2571158, -85.7400134",38.2571158,-85.7400134
2548,1704879,"June 14, 2020",Minnesota,Minneapolis,328 W Broadway Ave,1,6,View Incident View Source,"44.9993638, -93.2847773",44.9993638,-93.2847773
2549,1705050,"June 14, 2020",Louisiana,Lake Charles,3945 US-90,0,4,View Incident View Source,"30.2359296, -93.1591029",30.2359296,-93.1591029
2550,1705440,"June 13, 2020",California,Hesperia,8100 block of Julie Ct,0,5,View Incident View Source,"34.3996925, -117.2489495",34.3996925,-117.2489495
2551,1704727,"June 13, 2020",District of Columbia,Washington,3100 block of Waclark Pl SE,2,5,View Incident View Source,"38.84438280000001, -77.0020444",38.84438280000001,-77.0020444
2552,1704580,"June 13, 2020",Georgia,Atlanta,69 Mason Ave NE,2,5,View Incident View Source,"33.7554939, -84.33852139999999",33.7554939,-84.33852139999999
2553,1704176,"June 13, 2020",Maryland,Baltimore,700 block of S Broadway St,0,5,View Incident View Source,"39.2834068, -76.5937065",39.2834068,-76.5937065
2554,1704116,"June 13, 2020",Missouri,Saint Louis,3103 N Grand Blvd,2,4,View Incident View Source,"38.658735, -90.218974",38.658735,-90.218974
2555,1704415,"June 13, 2020",New York,Wyandanch,76 Grand Blvd,1,7,View Incident View Source,"40.7527576, -73.3536342",40.7527576,-73.3536342
2556,1705355,"June 13, 2020",Arkansas,Rison,Carver St and Center St,0,4,View Incident View Source,"33.9555536, -92.187798",33.9555536,-92.187798
2557,1704217,"June 12, 2020",New York,Bronx,E 233rd St and Bronx River Pkwy,1,3,View Incident View Source,"40.8892676, -73.864856",40.8892676,-73.864856
2558,1703509,"June 12, 2020",Pennsylvania,Philadelphia,N Broad St and Colwyn St,0,6,View Incident View Source,"40.0156561, -75.149801",40.0156561,-75.149801
2559,1703985,"June 12, 2020",Texas,San Antonio,8134 Broadway St,0,8,View Incident View Source,"29.5110348, -98.46596339999999",29.5110348,-98.46596339999999
2560,1703044,"June 11, 2020",Louisiana,Monroe,1101 Richwood Road 2,6,0,View Incident View Source,"32.4377019, -92.0976092",32.4377019,-92.0976092
2561,1703055,"June 11, 2020",Texas,Houston,5840 Glenmont Dr,2,4,View Incident View Source,"29.7209555, -95.48398689999999",29.7209555,-95.48398689999999
2562,1702276,"June 11, 2020",Virginia,Richmond,800 block of N 1st St,0,4,View Incident View Source,"37.5498421, -77.43656659999999",37.5498421,-77.43656659999999
2563,1702172,"June 11, 2020",District of Columbia,Washington,1200 block of Mt Olivet Rd NE,0,7,View Incident View Source,"38.9102875, -76.9848461",38.9102875,-76.9848461
2564,1702372,"June 10, 2020",California,Sacramento,68th Avenue and Della Circle,1,4,View Incident View Source,"38.490071, -121.4120334",38.490071,-121.4120334
2565,1701714,"June 10, 2020",California,Paso Robles,900 Park St,2,4,View Incident View Source,"35.6241443, -120.6896343",35.6241443,-120.6896343
2566,1701382,"June 10, 2020",Ohio,Toledo,1100 block of Baker St,1,3,View Incident View Source,"41.6678278, -83.53275599999999",41.6678278,-83.53275599999999
2567,1701426,"June 09, 2020",Pennsylvania,Philadelphia,600 block N 8th St,1,6,View Incident View Source,"39.962288, -75.1519484",39.962288,-75.1519484
2568,1701491,"June 09, 2020",California,Vallejo,100 block of Cynthia Ave,2,3,View Incident View Source,"38.146741, -122.2305339",38.146741,-122.2305339
2569,1700864,"June 09, 2020",North Carolina,Scotland Neck,E 13th St and Greenwood St,0,5,View Incident View Source,"36.131734, -77.418168",36.131734,-77.418168
2570,1700250,"June 08, 2020",Tennessee,Memphis,1525 E McLemore Ave,0,4,View Incident View Source,"35.1152302, -90.0114036",35.1152302,-90.0114036
2571,1700371,"June 08, 2020",New York,Brooklyn,512 Bristol St,0,4,View Incident View Source,"40.6584057, -73.9100653",40.6584057,-73.9100653
2572,1700234,"June 07, 2020",Illinois,Robbins,13600 block of Central Park Ave,1,3,View Incident View Source,"41.6457948, -87.7087978",41.6457948,-87.7087978
2573,1698987,"June 07, 2020",Illinois,Chicago,50 block of S Seeley Ave,1,3,View Incident View Source,"41.8804779, -87.67813319999999",41.8804779,-87.67813319999999
2574,1699667,"June 07, 2020",Illinois,Chicago,3700 block of S State St,0,6,View Incident View Source,"41.8263953, -87.6271465",41.8263953,-87.6271465
2575,1699577,"June 07, 2020",Arkansas,Hope,1400 block of East Hickory St,0,5,View Incident View Source,"33.682176, -93.5820341",33.682176,-93.5820341
2576,1699211,"June 07, 2020",Missouri,Sikeston,915 Plantation Blvd,2,7,View Incident View Source,"36.866412, -89.5675619",36.866412,-89.5675619
2577,1699193,"June 07, 2020",Tennessee,Dyersburg,1305 Grant St,0,5,View Incident View Source,"36.0234077, -89.3724584",36.0234077,-89.3724584
2578,1698306,"June 06, 2020",Missouri,Kansas City,E 18th St and Vine St,1,4,View Incident View Source,"39.0912122, -94.5633278",39.0912122,-94.5633278
2579,1698276,"June 06, 2020",Ohio,Ironton,1305 S 3rd St,0,4,View Incident View Source,"38.5254984, -82.6774738",38.5254984,-82.6774738
2580,1698868,"June 06, 2020",California,Sacramento,Gardendale Rd and 29th St,1,4,View Incident View Source,"38.490477, -121.4740144",38.490477,-121.4740144
2581,1700812,"June 06, 2020",Mississippi,Drew,Wilson Ave,0,5,View Incident View Source,"33.811109, -90.5256129",33.811109,-90.5256129
2582,1697541,"June 05, 2020",Colorado,Denver,4900 block of Wheeling St,0,4,View Incident View Source,"39.7862894, -104.8358902",39.7862894,-104.8358902
2583,1697453,"June 04, 2020",Alabama,Valhermoso Springs,522 Talucah Rd,7,0,View Incident View Source,"34.5236956, -86.6767094",34.5236956,-86.6767094
2584,1695645,"June 02, 2020",Illinois,Chicago,8404 S Colfax Ave,0,4,View Incident View Source,"41.7424597, -87.5615045",41.7424597,-87.5615045
2585,1695586,"June 02, 2020",Wisconsin,Racine,Kewaunee St and Michigan Blvd,0,5,View Incident View Source,"42.7393779, -87.78277829999999",42.7393779,-87.78277829999999
2586,1695998,"June 02, 2020",Texas,Dallas,7460 S Westmoreland Rd,1,3,View Incident View Source,"32.6546136, -96.8839847",32.6546136,-96.8839847
2587,1694735,"June 01, 2020",Missouri,Saint Louis,1915 Olive St,0,4,View Incident View Source,"38.632234, -90.2081279",38.632234,-90.2081279
2588,1693340,"May 31, 2020",Mississippi,Gulfport,S Carolina Ave and Polk St,1,5,View Incident View Source,"30.4088925, -89.0856936",30.4088925,-89.0856936
2589,1693580,"May 31, 2020",Pennsylvania,Philadelphia,700 block of E Clearfield St,0,4,View Incident View Source,"39.99525, -75.1176634",39.99525,-75.1176634
2590,1693246,"May 30, 2020",Florida,Altha,21281 Apachee Rd,2,4,View Incident View Source,"30.5074863, -85.3506393",30.5074863,-85.3506393
2591,1693064,"May 30, 2020",Texas,Houston,9635 Scott St,1,4,View Incident View Source,"29.6518054, -95.3680705",29.6518054,-95.3680705
2592,1692513,"May 30, 2020",New Jersey,Paterson,E 23rd St and 10th Ave,0,4,View Incident View Source,"40.9240787, -74.1499314",40.9240787,-74.1499314
2593,1692496,"May 30, 2020",North Carolina,Gastonia,3000 block of Earl Ln,1,5,View Incident View Source,"35.2296619, -81.2073692",35.2296619,-81.2073692
2594,1692912,"May 30, 2020",District of Columbia,Washington,300 block of 37th St SE,0,4,View Incident View Source,"38.8856008, -76.9527386",38.8856008,-76.9527386
2595,1692102,"May 29, 2020",Virginia,Portsmouth,500 block of Edwards St,0,5,View Incident View Source,"36.8226309, -76.2990834",36.8226309,-76.2990834
2596,1691440,"May 28, 2020",Pennsylvania,Philadelphia,300 block of N 55th St,1,3,View Incident View Source,"39.9659438, -75.2299999",39.9659438,-75.2299999
2597,1691221,"May 28, 2020",Kentucky,Louisville,601 W Jefferson St,0,7,View Incident View Source,"38.2545899, -85.76061659999999",38.2545899,-85.76061659999999
2598,1690922,"May 28, 2020",Tennessee,Memphis,TN 385 and Kirby Pkwy,0,4,View Incident View Source,"35.0377, -89.79367900000001",35.0377,-89.79367900000001
2599,1690524,"May 27, 2020",Ohio,Cleveland,12800 Euclid Ave,1,3,View Incident View Source,"41.5187841, -81.59365629999999",41.5187841,-81.59365629999999
2600,1690439,"May 27, 2020",California,San Jose,1100 block of William Ct,0,5,View Incident View Source,"37.340406, -121.8634383",37.340406,-121.8634383
2601,1690369,"May 27, 2020",Massachusetts,Boston,5 Ames St,1,4,View Incident View Source,"42.2904264, -71.0867009",42.2904264,-71.0867009
2602,1689419,"May 27, 2020",Pennsylvania,Philadelphia,1800 block of Hart Ln,0,4,View Incident View Source,"39.9919213, -75.12165879999999",39.9919213,-75.12165879999999
2603,1689555,"May 26, 2020",California,Los Angeles,119th St and Berendo Ave,0,5,View Incident View Source,"33.9250545, -118.2945929",33.9250545,-118.2945929
2604,1688753,"May 26, 2020",South Carolina,Bowman,Dibble St and Rail St,3,5,View Incident View Source,"33.3478698, -80.6853345",33.3478698,-80.6853345
2605,1688917,"May 26, 2020",Illinois,Chicago,W Washington Blvd and N Hamlin Blvd,2,2,View Incident View Source,"41.88190950000001, -87.72081190000002",41.88190950000001,-87.72081190000002
2606,1689252,"May 26, 2020",Pennsylvania,Philadelphia,2700 block of N Darian St,0,4,View Incident View Source,"39.99279910000001, -75.1456117",39.99279910000001,-75.1456117
